CMIP6.CMIP.NCC.NorESM2-LM.piControl.r1i1p1f1.Ofx.basin.gn.v20210118, hdl:21.14100/a68be82c-e12e-356b-97c3-2dd7b4eb0697
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.piControl.r1i1p1f1.Ofx.basin.gn.v20180701, hdl:21.14100/743d6ffc-91e5-396f-84ee-e7bc5b75d73e
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp119.r1i1p1f1.Ofx.basin.gn.v20201201, hdl:21.14100/cf061384-5716-3dcd-bea8-227526061422
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp119.r1i1p1f1.Ofx.basin.gn.v20190410, hdl:21.14100/2ce24742-4043-3249-acb5-456f868315ad
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp119.r1i1p1f1.Ofx.basin.gn.v20200120, hdl:21.14100/20f130c8-c5db-3e34-9466-2b75341e80c5
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp126.r1i1p1f1.Ofx.basin.gn.v20200717, hdl:21.14100/0a071d94-32f1-3941-93b1-2750f16ab989
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp126.r1i1p1f1.Ofx.basin.gn.v20210126, hdl:21.14100/287bef86-4951-34df-8c6f-89e6faa06617
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp126.r1i1p1f1.Ofx.basin.gn.v20191108, hdl:21.14100/a91b6d7b-5acd-3a9a-aa8d-26625b258031
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp126.r1i1p1f1.Ofx.basin.gn.v20191115, hdl:21.14100/29a81099-39ff-31cf-810d-4cf748fb5df0
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/3ee4499a-067d-3b80-bd0c-1465c80f3954
CMIP6.ScenarioMIP.DWD.MPI-ESM1-2-HR.ssp126.r2i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/bbdb3797-d4f9-33b3-a5f7-b06ca04d626c
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp126.r1i1p1f1.Ofx.basin.gn.v20201201, hdl:21.14100/dd60883d-bdda-3941-93ac-ed32240517c7
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp126.r12i1p1f1.Ofx.basin.gn.v20200925, hdl:21.14100/880fe60f-1c39-34ee-a4e5-7b6aab72b98d
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r6i1p1f1.Ofx.basin.gn.v20200201, hdl:21.14100/8951e9e3-8df4-33ad-a2a2-9433607082a4
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp126.r1i1p1f1.Ofx.basin.gn.v20190903, hdl:21.14100/bbdd8d24-f9f2-3281-8c62-c594e7cc9b05
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp126.r4i1p1f1.Ofx.basin.gn.v20200817, hdl:21.14100/d16c9fb4-f2e3-3b6e-b487-b068dd16703f
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp126.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/644e5b57-c8bd-3d34-9b51-4bc4c9e8ed5e
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Ofx.basin.gn.v20200222, hdl:21.14100/9e7b624b-c2c8-32df-9dae-43013e21b6fd
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Ofx.basin.gn.v20200617, hdl:21.14100/b57f5239-9b1d-3a95-ba4e-eca6d5bdd4d5
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Ofx.basin.gn.v20210129, hdl:21.14100/9f435856-0fd7-3dae-bd59-b982a510d1ac
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp245.r1i1p1f1.Ofx.basin.gn.v20191108, hdl:21.14100/c667ed15-1d55-3a60-9d02-314f03eac84a
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp245.r1i1p1f1.Ofx.basin.gn.v20191115, hdl:21.14100/4a6a3882-def8-3a73-8866-b432353e965c
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp245.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/04f68a40-003a-3cec-bd33-563942034a09
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-CC.ssp245.r1i1p1f1.Ofx.basin.gn.v20210113, hdl:21.14100/dfd3910d-42e1-3235-a029-1ddfc06d4035
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp245.r1i1p1f1.Ofx.basin.gn.v20201123, hdl:21.14100/ef833d10-9505-3646-9685-f7ecf13951d2
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp245.r5i1p1f1.Ofx.basin.gn.v20200312, hdl:21.14100/580739a4-a9a7-341c-8c55-05fbd0f37dc0
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp245.r1i1p1f2.Ofx.basin.gn.v20201015, hdl:21.14100/a5834901-c7bd-3de7-bdb6-9e95d674d18d
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp245.r1i1p1f1.Ofx.basin.gn.v20190119, hdl:21.14100/bada77a9-7568-387f-add3-8bc83ec92b3e
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp245.r4i1p1f1.Ofx.basin.gn.v20200623, hdl:21.14100/d87eb72f-f795-310a-a567-428483835036
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp245.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/dec85ae7-eed9-3da6-aab9-320b43a122e4
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Ofx.basin.gn.v20200120, hdl:21.14100/57e671d9-cfdf-366e-8b79-98a79e038229
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r2i1p1f1.Ofx.basin.gn.v20200702, hdl:21.14100/f9573ebd-7ef6-304c-9461-b19bac6b794a
CMIP6.AerChemMIP.BCC.BCC-ESM1.ssp370.r1i1p1f1.Ofx.basin.gn.v20201021, hdl:21.14100/637d5993-6135-3db8-90a0-1b3bd86bd320
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp370.r1i1p1f1.Ofx.basin.gn.v20201021, hdl:21.14100/73b48069-2535-32c3-8c9e-50bcfb5db293
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Ofx.basin.gn.v20200622, hdl:21.14100/c2ad7112-d208-32c9-a58f-2ffd6f37a7a1
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r1i1p1f1.Ofx.basin.gn.v20191108, hdl:21.14100/39d8ddd8-255d-33fd-9edf-d320bfab61b0
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp370.r1i1p1f1.Ofx.basin.gn.v20191115, hdl:21.14100/360c304f-f0b0-363c-9eb2-caa455f77f4a
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/10e011fb-0ebe-347b-ada1-8883541d6a97
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-AerChem.ssp370.r1i1p1f1.Ofx.basin.gn.v20200624, hdl:21.14100/51426085-4dd8-3705-b80f-a8e00569f056
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp370.r1i1p1f1.Ofx.basin.gn.v20201123, hdl:21.14100/52abe280-71ef-36aa-b98b-f7ef68554f2b
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp370.r12i1p1f1.Ofx.basin.gn.v20200925, hdl:21.14100/e3a1457a-f421-3f4d-9afc-5185d0ade625
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r6i1p1f1.Ofx.basin.gn.v20200201, hdl:21.14100/ec2ae3a2-9ea7-3931-bb58-4ebcac71c60c
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.Ofx.basin.gn.v20190628, hdl:21.14100/3c29c1b3-0102-376b-b49e-a35d1a324522
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r1i1p1f1.Ofx.basin.gn.v20190119, hdl:21.14100/d09d9147-0188-30b5-8232-8615fe453517
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/c8cb7569-e9b0-303b-9a04-22b9c9ba1f86
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp370.r1i1p1f1.Ofx.basin.gn.v20200120, hdl:21.14100/9b063c3a-b937-3777-b4c4-dbaafd7db3b4
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp434.r1i1p1f1.Ofx.basin.gn.v20190506, hdl:21.14100/81270b33-05e2-3e63-ba4b-a5d4e5548519
